filename,x,y,width,height,classe
image-956.jpg,8,94,184,122,velo
image-956.jpg,27,87,197,124,velo
image-957.jpg,107,57,86,199,velo_personne_casque
image-958.jpg,28,48,116,138,velo
image-958.jpg,121,37,117,148,velo
image-959.jpg,48,58,80,155,velo
image-960.jpg,52,75,167,168,velo
image-961.jpg,40,74,85,105,velo_personne_casque
image-961.jpg,137,51,100,192,velo_personne_casque
image-962.jpg,6,48,202,198,velo_personne_casque
image-963.jpg,17,6,153,170,velo
image-964.jpg,78,174,125,83,velo
image-965.jpg,21,109,131,120,velo
image-965.jpg,141,108,99,82,velo
image-966.jpg,18,133,123,105,velo
image-966.jpg,77,138,136,98,velo
image-967.jpg,68,66,155,142,velo
image-968.jpg,-1,-1,-1,-1,rien
image-969.jpg,1,151,105,83,velo
image-969.jpg,121,145,134,99,velo
image-970.jpg,51,150,202,105,velo
image-971.jpg,14,45,87,149,velo_personne_casque
image-971.jpg,110,21,87,196,velo_personne_casque
image-971.jpg,179,49,70,118,velo_personne_casque
image-972.jpg,95,55,160,183,velo_personne_casque
image-973.jpg,41,103,178,109,velo
image-974.jpg,62,98,190,149,velo
image-975.jpg,8,172,34,59,velo_personne
image-975.jpg,74,144,178,112,velo
image-976.jpg,38,88,218,168,velo
image-977.jpg,30,167,96,60,velo
image-978.jpg,30,81,225,149,velo
image-978.jpg,0,65,214,135,velo
image-979.jpg,19,68,51,160,velo_personne_casque
image-979.jpg,157,83,36,118,velo_personne_casque
image-980.jpg,90,137,60,98,velo_personne
image-981.jpg,38,166,47,53,velo_personne
image-982.jpg,178,113,78,121,velo
image-982.jpg,64,97,88,92,velo
image-982.jpg,11,89,59,62,velo
image-983.jpg,44,29,73,137,velo
image-983.jpg,90,50,68,114,velo
image-983.jpg,124,41,72,115,velo
image-984.jpg,0,21,130,219,velo
image-984.jpg,68,56,130,156,velo
image-984.jpg,116,64,105,130,velo
image-985.jpg,57,146,86,74,velo
image-985.jpg,0,149,57,65,velo
image-985.jpg,144,155,106,84,velo
image-986.jpg,0,71,159,147,velo
image-986.jpg,121,90,135,111,velo
image-987.jpg,0,77,131,140,velo
image-987.jpg,106,39,85,88,velo
image-987.jpg,161,44,83,97,velo
image-988.jpg,77,87,136,145,velo
image-989.jpg,14,53,180,160,velo
image-989.jpg,0,60,168,147,velo
image-990.jpg,167,65,89,136,velo
image-990.jpg,78,65,89,104,velo
image-990.jpg,41,68,57,93,velo
image-991.jpg,84,98,56,147,velo_personne_casque
image-992.jpg,1,113,114,120,velo
image-992.jpg,102,17,153,113,velo
image-993.jpg,26,104,80,149,velo
image-994.jpg,0,60,256,196,velo
image-994.jpg,51,59,148,190,velo
image-995.jpg,64,40,87,160,velo_personne_casque
image-996.jpg,31,87,54,111,velo_personne_casque
image-996.jpg,89,65,67,166,velo_personne_casque
image-996.jpg,141,68,38,134,velo_personne_casque
image-997.jpg,42,135,24,62,velo_personne
image-998.jpg,47,19,197,125,velo
image-999.jpg,79,3,114,199,velo_personne_casque
image-1000.jpg,86,173,35,55,velo
image-1001.jpg,119,150,76,106,velo
image-1002.jpg,79,134,166,119,velo
image-1003.jpg,68,53,125,162,velo
image-1003.jpg,1,57,111,105,velo
image-1004.jpg,23,40,157,159,velo
image-1005.jpg,178,140,27,62,velo
image-1005.jpg,114,139,33,60,velo
image-1006.jpg,155,102,92,125,velo_personne
image-1007.jpg,87,104,166,129,velo
image-1007.jpg,27,93,158,114,velo
image-1008.jpg,129,90,119,89,velo
image-1009.jpg,54,120,47,128,velo_personne
image-1009.jpg,141,120,44,127,velo_personne
image-1010.jpg,88,76,133,133,velo_personne_casque
image-1011.jpg,0,18,193,238,velo
image-1012.jpg,110,119,36,123,velo_personne_casque
image-1013.jpg,68,36,157,160,velo
image-1013.jpg,29,1,71,94,velo
image-1014.jpg,163,60,79,184,velo_personne
image-1015.jpg,65,100,112,146,velo_personne_casque
image-1016.jpg,99,11,137,152,velo
image-1016.jpg,9,16,140,147,velo
image-1017.jpg,41,136,213,120,velo
image-1018.jpg,87,145,155,92,velo
image-1018.jpg,35,100,101,82,velo
image-1019.jpg,194,121,58,40,velo
image-1019.jpg,0,122,120,87,velo
image-1019.jpg,117,112,63,38,velo
image-1019.jpg,163,118,65,42,velo
image-1019.jpg,114,143,142,107,velo
image-1020.jpg,102,51,137,178,velo
image-1020.jpg,27,46,38,84,velo
image-1020.jpg,57,47,65,113,velo
image-1021.jpg,142,114,88,82,velo
image-1021.jpg,110,116,89,89,velo
image-1021.jpg,66,121,98,95,velo
image-1021.jpg,21,115,95,115,velo
image-1022.jpg,71,31,68,127,velo_personne_casque
image-1022.jpg,111,25,116,188,velo_personne_casque
image-1023.jpg,18,145,52,105,velo_personne_casque
image-1024.jpg,4,97,78,127,velo
image-1024.jpg,39,81,118,126,velo
image-1024.jpg,64,93,118,134,velo
image-1025.jpg,169,126,81,82,velo
image-1025.jpg,17,109,137,130,velo
image-1026.jpg,9,102,218,109,velo
image-1026.jpg,53,26,203,146,velo
image-1027.jpg,170,106,71,130,velo
image-1027.jpg,58,113,73,130,velo
image-1028.jpg,17,29,233,196,velo
image-1029.jpg,54,113,95,141,velo_personne_casque
image-1029.jpg,1,124,79,112,velo_personne
image-1030.jpg,52,72,177,176,velo_personne_casque
image-1031.jpg,0,141,126,100,velo
image-1031.jpg,126,137,121,103,velo
image-1032.jpg,48,125,107,125,velo
image-1033.jpg,11,53,80,180,velo
image-1033.jpg,155,41,101,200,velo
image-1034.jpg,88,44,147,202,velo
image-1035.jpg,48,111,181,144,velo
image-1036.jpg,9,79,112,168,velo
image-1036.jpg,77,68,102,139,velo
image-1037.jpg,69,76,75,173,velo_personne_casque
image-1038.jpg,102,61,109,142,velo
image-1038.jpg,33,56,64,135,velo
image-1039.jpg,11,140,237,100,velo
image-1040.jpg,121,77,122,146,velo
image-1041.jpg,67,74,66,166,velo_personne_casque
image-1041.jpg,206,95,37,139,velo_personne_casque
image-1042.jpg,82,125,34,64,velo_personne
image-1042.jpg,151,126,60,67,velo_personne_casque
image-1043.jpg,3,156,111,73,velo
image-1044.jpg,76,165,107,86,velo
image-1045.jpg,136,4,119,236,velo_personne_casque
image-1045.jpg,1,97,25,61,velo_personne
image-1045.jpg,36,71,41,103,velo_personne_casque
image-1046.jpg,102,73,154,162,velo_personne_casque
image-1046.jpg,1,95,102,119,velo_personne_casque
image-1047.jpg,105,89,40,96,velo_personne_casque
image-1047.jpg,55,49,69,190,velo_personne_casque
image-1048.jpg,14,120,37,82,velo_personne_casque
image-1048.jpg,134,51,67,166,velo_personne_casque
image-1050.jpg,20,66,66,126,velo
image-1050.jpg,157,62,63,117,velo
image-1050.jpg,83,82,89,173,velo
image-1051.jpg,78,80,62,141,velo_personne_casque
image-1052.jpg,109,80,146,158,velo
image-1053.jpg,31,145,97,58,velo
image-1053.jpg,136,142,97,59,velo
image-1054.jpg,81,94,36,37,velo_personne_casque
image-1054.jpg,174,99,28,26,velo_personne
image-1054.jpg,140,121,54,134,velo
image-1054.jpg,60,117,72,138,velo
image-1055.jpg,124,51,57,137,velo_personne_casque
image-1056.jpg,20,98,33,60,velo_personne
image-1057.jpg,67,38,116,85,velo
image-1058.jpg,4,132,131,123,velo
image-1059.jpg,0,157,98,80,velo
image-1059.jpg,152,152,104,86,velo
image-1060.jpg,127,0,115,256,velo_personne_casque
image-1061.jpg,49,93,74,127,velo
image-1061.jpg,102,70,91,116,velo
image-1062.jpg,13,74,127,145,velo_personne_casque
image-1062.jpg,162,55,90,165,velo_personne_casque
image-1063.jpg,15,101,99,155,velo
image-1064.jpg,15,122,153,122,velo
image-1065.jpg,31,18,158,238,velo_personne_casque
image-1065.jpg,103,17,148,199,velo_personne_casque
image-1066.jpg,123,53,105,106,velo
image-1066.jpg,9,93,242,162,velo
image-1067.jpg,34,112,100,113,velo
image-1067.jpg,106,119,147,103,velo
image-1068.jpg,206,83,33,105,velo_personne
image-1068.jpg,163,72,43,136,velo_personne
image-1068.jpg,107,92,40,102,velo_personne
image-1068.jpg,60,69,47,146,velo_personne
image-1069.jpg,208,95,43,99,velo_personne_casque
image-1069.jpg,118,68,54,127,velo_personne_casque
image-1069.jpg,13,47,74,149,velo_personne_casque
image-1070.jpg,121,69,134,186,velo
image-1070.jpg,75,69,129,186,velo
image-1070.jpg,14,70,103,185,velo
image-1071.jpg,0,108,85,111,velo_personne_casque
image-1071.jpg,102,46,153,197,velo_personne_casque
image-1072.jpg,64,7,100,248,velo_personne_casque
image-1072.jpg,179,26,76,215,velo_personne_casque
image-1073.jpg,0,92,71,111,velo
image-1073.jpg,178,90,77,94,velo
image-1074.jpg,11,117,121,135,velo_personne
image-1075.jpg,149,124,85,120,velo
image-1075.jpg,36,108,42,50,velo
image-1076.jpg,94,105,109,124,velo
image-1077.jpg,169,102,45,98,velo_personne_casque
image-1077.jpg,67,128,79,104,velo_personne_casque
image-1078.jpg,165,148,73,64,velo
image-1078.jpg,6,154,68,59,velo
image-1079.jpg,47,115,120,131,velo
image-1080.jpg,103,77,133,149,velo
image-1080.jpg,26,67,75,152,velo
image-1081.jpg,75,109,163,145,velo
image-1082.jpg,103,82,28,104,velo_personne
image-1082.jpg,147,89,30,86,velo_personne
image-1083.jpg,199,0,53,132,velo_personne_casque
image-1083.jpg,114,11,62,148,velo_personne_casque
image-1083.jpg,17,44,61,166,velo_personne_casque
image-1084.jpg,39,155,104,85,velo
image-1084.jpg,126,172,127,70,velo
image-1085.jpg,82,95,44,111,velo_personne_casque
image-1085.jpg,140,95,43,104,velo_personne_casque
image-1085.jpg,105,120,49,118,velo_personne_casque
image-1086.jpg,156,92,17,56,velo_personne_casque
image-1086.jpg,130,89,29,71,velo_personne_casque
image-1086.jpg,29,64,72,185,velo_personne_casque
image-1087.jpg,0,70,104,94,velo
image-1087.jpg,153,83,102,142,velo
image-1088.jpg,146,55,93,195,velo_personne_casque
image-1088.jpg,3,0,95,255,velo_personne_casque
image-1089.jpg,121,110,102,119,velo
image-1090.jpg,79,100,148,149,velo
image-1090.jpg,20,108,143,143,velo
image-1091.jpg,72,105,183,150,velo
image-1092.jpg,136,61,105,172,velo_personne_casque
image-1092.jpg,37,55,83,179,velo_personne_casque
image-1093.jpg,154,115,76,87,velo_personne_casque
image-1093.jpg,87,111,69,92,velo_personne_casque
image-1094.jpg,57,51,117,193,velo
image-1095.jpg,80,23,116,130,velo
image-1096.jpg,137,40,79,173,velo
image-1096.jpg,82,48,80,163,velo
image-1096.jpg,31,43,80,167,velo
image-1097.jpg,160,75,95,117,velo
image-1097.jpg,119,90,108,111,velo
image-1097.jpg,0,81,96,146,velo
image-1098.jpg,47,60,169,157,velo
image-1099.jpg,23,87,217,141,velo
image-1100.jpg,28,70,225,162,velo
image-1101.jpg,42,99,33,81,velo_personne
image-1101.jpg,92,108,35,85,velo_personne
image-1101.jpg,131,107,31,81,velo_personne
image-1103.jpg,57,95,98,128,velo
image-1104.jpg,14,92,232,141,velo
image-1105.jpg,27,49,201,151,velo
image-1106.jpg,44,94,112,82,velo
image-1107.jpg,51,51,186,189,velo
image-1108.jpg,13,46,138,210,velo
image-1109.jpg,190,82,60,91,velo
image-1110.jpg,167,71,74,121,velo
image-1110.jpg,87,51,131,179,velo
image-1111.jpg,52,141,112,90,velo
image-1112.jpg,119,133,68,44,velo
image-1112.jpg,199,126,53,50,velo
